,year,month,date,date_in_Fraction,daily total sunspot number,daily std dev,number of stations,definitive/provisional marker
571,1998,7,26,1998.566,91,5.1,22,0
572,1998,7,27,1998.568,94,5.2,19,0
573,1998,7,28,1998.571,123,6.4,17,0
574,1998,7,29,1998.574,107,5.3,16,0
575,1998,7,30,1998.577,83,3.5,19,0
576,1998,7,31,1998.579,99,5.1,21,0
577,1998,8,1,1998.582,84,4.9,18,0
578,1998,8,2,1998.585,100,6.6,18,0
579,1998,8,3,1998.588,89,4.3,20,0
580,1998,8,4,1998.59,87,5.9,22,0
581,1998,8,5,1998.593,92,5.9,18,0
582,1998,8,6,1998.596,129,7.8,19,0
583,1998,8,7,1998.599,137,7.5,22,0
584,1998,8,8,1998.601,127,10.5,20,0
585,1998,8,9,1998.604,164,9.7,18,0
586,1998,8,10,1998.607,156,8.3,22,0
587,1998,8,11,1998.61,155,8.6,21,0
588,1998,8,12,1998.612,159,8.0,21,0
589,1998,8,13,1998.615,121,9.1,22,0
590,1998,8,14,1998.618,123,10.6,21,0
591,1998,8,15,1998.621,96,7.2,20,0
592,1998,8,16,1998.623,123,7.1,20,0
593,1998,8,17,1998.626,114,4.4,21,0
594,1998,8,18,1998.629,109,5.8,18,0
595,1998,8,19,1998.632,133,6.7,20,0
596,1998,8,20,1998.634,120,4.9,21,0
597,1998,8,21,1998.637,117,6.6,17,0
598,1998,8,22,1998.64,106,6.0,18,0
599,1998,8,23,1998.642,110,7.4,17,0
600,1998,8,24,1998.645,104,6.1,14,0
601,1998,8,25,1998.648,96,5.4,18,0
602,1998,8,26,1998.651,114,5.3,15,0
603,1998,8,27,1998.653,131,8.6,19,0
604,1998,8,28,1998.656,126,10.3,16,0
605,1998,8,29,1998.659,134,6.5,15,0
606,1998,8,30,1998.662,154,7.1,16,0
607,1998,8,31,1998.664,143,9.6,19,0
608,1998,9,1,1998.667,142,6.1,18,0
609,1998,9,2,1998.67,121,8.7,14,0
610,1998,9,3,1998.673,112,9.9,18,0
611,1998,9,4,1998.675,97,6.9,14,0
612,1998,9,5,1998.678,114,7.5,22,0
613,1998,9,6,1998.681,159,9.7,13,0
614,1998,9,7,1998.684,165,6.8,13,0
615,1998,9,8,1998.686,178,10.8,17,0
616,1998,9,9,1998.689,169,11.8,22,0
617,1998,9,10,1998.692,159,11.0,22,0
618,1998,9,11,1998.695,136,10.3,19,0
619,1998,9,12,1998.697,131,8.9,17,0
620,1998,9,13,1998.7,135,5.4,17,0
621,1998,9,14,1998.703,111,5.8,13,0
622,1998,9,15,1998.705,85,7.8,14,0
623,1998,9,16,1998.708,80,6.3,24,0
624,1998,9,17,1998.711,105,7.6,16,0
625,1998,9,18,1998.714,99,5.5,17,0
626,1998,9,19,1998.716,132,6.1,17,0
627,1998,9,20,1998.719,162,8.5,20,0
628,1998,9,21,1998.722,178,13.2,20,0
629,1998,9,22,1998.725,196,10.1,18,0
630,1998,9,23,1998.727,192,12.0,16,0
631,1998,9,24,1998.73,166,8.7,20,0
632,1998,9,25,1998.733,149,7.9,16,0
633,1998,9,26,1998.736,116,8.2,13,0
634,1998,9,27,1998.738,108,5.5,11,0
635,1998,9,28,1998.741,121,6.7,11,0
636,1998,9,29,1998.744,85,4.7,14,0
637,1998,9,30,1998.747,58,4.9,16,0
638,1998,10,1,1998.749,42,9.4,12,0
639,1998,10,2,1998.752,45,6.8,10,0
640,1998,10,3,1998.755,35,4.6,11,0
641,1998,10,4,1998.758,27,3.5,13,0
642,1998,10,5,1998.76,42,4.6,9,0
643,1998,10,6,1998.763,76,10.4,8,0
644,1998,10,7,1998.766,93,4.5,9,0
645,1998,10,8,1998.768,130,7.4,13,0
646,1998,10,9,1998.771,119,12.6,15,0
647,1998,10,10,1998.774,85,7.1,14,0
648,1998,10,11,1998.777,72,6.8,12,0
649,1998,10,12,1998.779,59,5.1,18,0
650,1998,10,13,1998.782,68,4.8,17,0
651,1998,10,14,1998.785,93,1.5,10,0
652,1998,10,15,1998.788,119,7.8,19,0
653,1998,10,16,1998.79,132,7.7,15,0
654,1998,10,17,1998.793,139,7.9,16,0
655,1998,10,18,1998.796,149,7.6,18,0
656,1998,10,19,1998.799,136,7.6,20,0
657,1998,10,20,1998.801,115,6.6,18,0
658,1998,10,21,1998.804,89,7.5,12,0
659,1998,10,22,1998.807,69,3.9,14,0
660,1998,10,23,1998.81,71,4.5,12,0
661,1998,10,24,1998.812,55,4.6,13,0
662,1998,10,25,1998.815,44,4.7,15,0
663,1998,10,26,1998.818,45,6.4,14,0
664,1998,10,27,1998.821,25,2.0,12,0
665,1998,10,28,1998.823,33,3.7,10,0
666,1998,10,29,1998.826,76,6.2,18,0
667,1998,10,30,1998.829,76,6.3,21,0
668,1998,10,31,1998.832,74,4.2,14,0
669,1998,11,1,1998.834,49,3.4,20,0
670,1998,11,2,1998.837,54,6.2,14,0
671,1998,11,3,1998.84,74,7.0,16,0
672,1998,11,4,1998.842,116,7.6,14,0
673,1998,11,5,1998.845,125,6.8,20,0
674,1998,11,6,1998.848,129,9.8,16,0
675,1998,11,7,1998.851,135,7.3,15,0
676,1998,11,8,1998.853,121,6.5,15,0
677,1998,11,9,1998.856,93,7.5,14,0
678,1998,11,10,1998.859,89,6.1,16,0
679,1998,11,11,1998.862,87,4.8,19,0
680,1998,11,12,1998.864,96,4.6,18,0
681,1998,11,13,1998.867,116,4.2,13,0
682,1998,11,14,1998.87,123,5.2,16,0
683,1998,11,15,1998.873,125,7.2,14,0
684,1998,11,16,1998.875,100,9.2,19,0
685,1998,11,17,1998.878,70,5.4,15,0
686,1998,11,18,1998.881,67,5.2,16,0
687,1998,11,19,1998.884,46,4.3,17,0
688,1998,11,20,1998.886,60,3.9,20,0
689,1998,11,21,1998.889,43,2.9,18,0
690,1998,11,22,1998.892,54,3.1,18,0
691,1998,11,23,1998.895,62,4.3,20,0
692,1998,11,24,1998.897,78,5.2,17,0
693,1998,11,25,1998.9,112,5.3,12,0
694,1998,11,26,1998.903,139,8.6,9,0
695,1998,11,27,1998.905,150,10.2,15,0
696,1998,11,28,1998.908,139,9.5,16,0
697,1998,11,29,1998.911,138,15.6,12,0
698,1998,11,30,1998.914,130,9.3,8,0
699,1998,12,1,1998.916,157,11.4,15,0
700,1998,12,2,1998.919,144,12.2,10,0
701,1998,12,3,1998.922,147,10.0,8,0
702,1998,12,4,1998.925,125,6.8,9,0
703,1998,12,5,1998.927,99,9.7,8,0
704,1998,12,6,1998.93,130,9.1,16,0
705,1998,12,7,1998.933,138,8.4,13,0
706,1998,12,8,1998.936,173,8.9,11,0
707,1998,12,9,1998.938,159,11.5,11,0
708,1998,12,10,1998.941,157,10.4,13,0
709,1998,12,11,1998.944,153,12.8,17,0
710,1998,12,12,1998.947,148,5.7,9,0
711,1998,12,13,1998.949,122,9.2,17,0
712,1998,12,14,1998.952,121,8.7,12,0
713,1998,12,15,1998.955,105,10.2,14,0
714,1998,12,16,1998.958,87,7.4,14,0
715,1998,12,17,1998.96,71,6.6,20,0
716,1998,12,18,1998.963,87,4.5,13,0
717,1998,12,19,1998.966,73,5.3,17,0
718,1998,12,20,1998.968,73,5.0,16,0
719,1998,12,21,1998.971,63,6.1,16,0
720,1998,12,22,1998.974,57,8.0,16,0
721,1998,12,23,1998.977,68,4.2,18,0
722,1998,12,24,1998.979,84,4.5,16,0
723,1998,12,25,1998.982,96,4.7,11,0
724,1998,12,26,1998.985,118,7.9,13,0
725,1998,12,27,1998.988,146,9.1,12,0
726,1998,12,28,1998.99,176,15.8,17,0
727,1998,12,29,1998.993,140,12.1,20,0
728,1998,12,30,1998.996,144,13.0,20,0
729,1998,12,31,1998.999,134,14.9,13,0
730,1999,1,1,1999.001,89,12.9,15,0
731,1999,1,2,1999.004,94,7.8,14,0
732,1999,1,3,1999.007,80,4.5,10,0
733,1999,1,4,1999.01,90,7.1,12,0
734,1999,1,5,1999.012,89,5.6,18,0
735,1999,1,6,1999.015,67,3.2,18,0
736,1999,1,7,1999.018,89,8.8,18,0
737,1999,1,8,1999.021,71,7.2,16,0
738,1999,1,9,1999.023,65,3.4,17,0
739,1999,1,10,1999.026,64,3.6,15,0
740,1999,1,11,1999.029,44,4.0,15,0
741,1999,1,12,1999.032,49,7.7,13,0
742,1999,1,13,1999.034,57,3.6,18,0
743,1999,1,14,1999.037,90,3.9,19,0
744,1999,1,15,1999.04,115,9.0,8,0
745,1999,1,16,1999.042,115,11.6,13,0
746,1999,1,17,1999.045,129,9.3,15,0
747,1999,1,18,1999.048,141,10.9,20,0
748,1999,1,19,1999.051,168,12.0,15,0
749,1999,1,20,1999.053,166,9.8,16,0
750,1999,1,21,1999.056,158,10.2,15,0
751,1999,1,22,1999.059,150,9.6,16,0
752,1999,1,23,1999.062,121,7.4,14,0
753,1999,1,24,1999.064,94,8.4,12,0
754,1999,1,25,1999.067,43,7.3,10,0
755,1999,1,26,1999.07,42,7.2,17,0
756,1999,1,27,1999.073,39,3.7,16,0
757,1999,1,28,1999.075,39,8.6,12,0
758,1999,1,29,1999.078,33,5.5,20,0
759,1999,1,30,1999.081,33,3.5,21,0
760,1999,1,31,1999.084,42,4.7,17,0
761,1999,2,1,1999.086,43,3.2,8,0
762,1999,2,2,1999.089,37,4.0,10,0
763,1999,2,3,1999.092,28,2.3,10,0
764,1999,2,4,1999.095,22,2.9,16,0
765,1999,2,5,1999.097,18,2.1,17,0
766,1999,2,6,1999.1,28,3.2,18,0
767,1999,2,7,1999.103,41,3.5,18,0
768,1999,2,8,1999.105,53,5.4,20,0
769,1999,2,9,1999.108,61,5.5,17,0
770,1999,2,10,1999.111,89,5.6,18,0
771,1999,2,11,1999.114,115,7.3,11,0
772,1999,2,12,1999.116,170,10.7,16,0
773,1999,2,13,1999.119,198,8.5,18,0
774,1999,2,14,1999.122,204,9.8,16,0
775,1999,2,15,1999.125,213,14.9,16,0
776,1999,2,16,1999.127,197,14.7,19,0
777,1999,2,17,1999.13,181,8.3,18,0
778,1999,2,18,1999.133,155,12.0,15,0
779,1999,2,19,1999.136,126,10.0,9,0
780,1999,2,20,1999.138,127,6.0,20,0
781,1999,2,21,1999.141,109,6.3,13,0
782,1999,2,22,1999.144,70,8.1,15,0
783,1999,2,23,1999.147,62,5.6,19,0
784,1999,2,24,1999.149,56,4.1,14,0
785,1999,2,25,1999.152,65,3.7,21,0
786,1999,2,26,1999.155,75,6.3,14,0
787,1999,2,27,1999.158,87,8.2,20,0
788,1999,2,28,1999.16,114,5.2,20,0
789,1999,3,1,1999.163,116,6.0,13,0
790,1999,3,2,1999.166,132,6.7,14,0
791,1999,3,3,1999.168,153,8.4,19,0
792,1999,3,4,1999.171,144,6.4,13,0
793,1999,3,5,1999.174,149,5.9,11,0
794,1999,3,6,1999.177,119,13.3,18,0
795,1999,3,7,1999.179,65,7.6,10,0
796,1999,3,8,1999.182,62,7.7,12,0
797,1999,3,9,1999.185,95,6.2,11,0
798,1999,3,10,1999.188,92,5.2,17,0
799,1999,3,11,1999.19,114,6.1,17,0
800,1999,3,12,1999.193,131,7.6,23,0
801,1999,3,13,1999.196,114,4.9,25,0
802,1999,3,14,1999.199,141,7.8,21,0
803,1999,3,15,1999.201,137,8.9,16,0
804,1999,3,16,1999.204,146,6.8,20,0
805,1999,3,17,1999.207,149,6.8,23,0
806,1999,3,18,1999.21,144,6.7,20,0
807,1999,3,19,1999.212,152,10.6,13,0
808,1999,3,20,1999.215,117,10.4,16,0
809,1999,3,21,1999.218,107,3.9,12,0
810,1999,3,22,1999.221,92,8.9,14,0
811,1999,3,23,1999.223,45,4.1,17,0
812,1999,3,24,1999.226,62,3.3,18,0
813,1999,3,25,1999.229,56,2.9,17,0
814,1999,3,26,1999.232,47,3.6,15,0
815,1999,3,27,1999.234,36,3.7,16,0
816,1999,3,28,1999.237,56,4.2,20,0
817,1999,3,29,1999.24,77,6.4,18,0
818,1999,3,30,1999.242,83,5.4,16,0
819,1999,3,31,1999.245,77,3.2,23,0
820,1999,4,1,1999.248,65,3.2,21,0
821,1999,4,2,1999.251,57,3.6,17,0
822,1999,4,3,1999.253,71,5.5,16,0
823,1999,4,4,1999.256,104,6.2,16,0
824,1999,4,5,1999.259,119,5.5,14,0
825,1999,4,6,1999.262,135,6.4,17,0
826,1999,4,7,1999.264,120,6.1,19,0
827,1999,4,8,1999.267,131,13.3,20,0
828,1999,4,9,1999.27,153,7.9,21,0
829,1999,4,10,1999.273,132,7.9,15,0
830,1999,4,11,1999.275,110,12.3,18,0
831,1999,4,12,1999.278,112,14.0,14,0
832,1999,4,13,1999.281,119,12.8,20,0
833,1999,4,14,1999.284,109,4.7,20,0
834,1999,4,15,1999.286,93,3.8,21,0
835,1999,4,16,1999.289,98,12.2,21,0
836,1999,4,17,1999.292,110,7.6,17,0
837,1999,4,18,1999.295,81,11.2,16,0
838,1999,4,19,1999.297,73,7.1,21,0
839,1999,4,20,1999.3,73,3.5,19,0
840,1999,4,21,1999.303,62,5.1,25,0
841,1999,4,22,1999.305,59,3.5,20,0
842,1999,4,23,1999.308,62,7.9,16,0
843,1999,4,24,1999.311,75,10.2,10,0
844,1999,4,25,1999.314,66,5.5,20,0
845,1999,4,26,1999.316,69,2.8,22,0
846,1999,4,27,1999.319,81,3.7,22,0
847,1999,4,28,1999.322,81,4.0,25,0
848,1999,4,29,1999.325,90,3.4,22,0
849,1999,4,30,1999.327,97,7.2,24,0
850,1999,5,1,1999.33,107,6.9,24,0
851,1999,5,2,1999.333,129,8.0,23,0
852,1999,5,3,1999.336,112,6.0,24,0
853,1999,5,4,1999.338,118,10.9,15,0
854,1999,5,5,1999.341,124,8.7,17,0
855,1999,5,6,1999.344,146,11.2,18,0
856,1999,5,7,1999.347,200,11.3,19,0
857,1999,5,8,1999.349,214,8.7,20,0
858,1999,5,9,1999.352,210,7.5,21,0
859,1999,5,10,1999.355,191,8.7,20,0
860,1999,5,11,1999.358,188,12.2,17,0
861,1999,5,12,1999.36,172,11.2,19,0
862,1999,5,13,1999.363,142,10.4,22,0
863,1999,5,14,1999.366,132,8.9,20,0
864,1999,5,15,1999.368,148,7.3,20,0
865,1999,5,16,1999.371,148,5.9,20,0
866,1999,5,17,1999.374,139,8.0,24,0
867,1999,5,18,1999.377,131,5.9,21,0
868,1999,5,19,1999.379,132,7.7,16,0
869,1999,5,20,1999.382,135,5.6,22,0
870,1999,5,21,1999.385,153,6.5,23,0
871,1999,5,22,1999.388,138,6.0,21,0
872,1999,5,23,1999.39,121,4.7,19,0
873,1999,5,24,1999.393,120,5.4,17,0
874,1999,5,25,1999.396,129,9.4,25,0
875,1999,5,26,1999.399,160,8.8,22,0
876,1999,5,27,1999.401,167,7.2,21,0
877,1999,5,28,1999.404,167,9.7,21,0
878,1999,5,29,1999.407,162,9.7,21,0
879,1999,5,30,1999.41,150,11.9,18,0
880,1999,5,31,1999.412,153,7.4,20,0
881,1999,6,1,1999.415,206,8.7,24,0
882,1999,6,2,1999.418,203,10.2,24,0
883,1999,6,3,1999.421,197,10.7,21,0
884,1999,6,4,1999.423,211,8.8,22,0
885,1999,6,5,1999.426,217,8.3,20,0
886,1999,6,6,1999.429,220,12.3,22,0
887,1999,6,7,1999.432,185,8.6,17,0
888,1999,6,8,1999.434,197,9.1,23,0
889,1999,6,9,1999.437,241,12.1,21,0
890,1999,6,10,1999.44,220,10.7,20,0
891,1999,6,11,1999.442,239,14.5,17,0
892,1999,6,12,1999.445,230,6.1,20,0
893,1999,6,13,1999.448,229,12.3,18,0
894,1999,6,14,1999.451,221,8.6,21,0
895,1999,6,15,1999.453,209,8.8,23,0
896,1999,6,16,1999.456,181,9.7,23,0
897,1999,6,17,1999.459,146,7.8,20,0
898,1999,6,18,1999.462,120,4.9,19,0
899,1999,6,19,1999.464,119,9.5,17,0
900,1999,6,20,1999.467,93,5.2,14,0
901,1999,6,21,1999.47,119,5.6,23,0
902,1999,6,22,1999.473,160,7.6,17,0
903,1999,6,23,1999.475,217,9.2,18,0
904,1999,6,24,1999.478,293,11.8,12,0
905,1999,6,25,1999.481,292,17.5,17,0
906,1999,6,26,1999.484,274,14.4,19,0
907,1999,6,27,1999.486,259,15.5,11,0
908,1999,6,28,1999.489,254,15.4,16,0
909,1999,6,29,1999.492,241,13.2,11,0
910,1999,6,30,1999.495,223,11.5,17,0
911,1999,7,1,1999.497,215,8.9,19,0
912,1999,7,2,1999.5,223,11.7,19,0
913,1999,7,3,1999.503,217,12.9,19,0
914,1999,7,4,1999.505,205,8.8,21,0
915,1999,7,5,1999.508,199,12.3,19,0
916,1999,7,6,1999.511,186,10.7,19,0
917,1999,7,7,1999.514,179,10.4,17,0
918,1999,7,8,1999.516,173,10.1,22,0
919,1999,7,9,1999.519,176,12.2,20,0
920,1999,7,10,1999.522,171,7.7,20,0
921,1999,7,11,1999.525,176,9.6,18,0
922,1999,7,12,1999.527,199,8.0,21,0
923,1999,7,13,1999.53,157,7.3,14,0
924,1999,7,14,1999.533,128,5.1,18,0
925,1999,7,15,1999.536,122,5.3,18,0
926,1999,7,16,1999.538,118,6.8,19,0
927,1999,7,17,1999.541,121,7.0,16,0
928,1999,7,18,1999.544,137,9.8,15,0
929,1999,7,19,1999.547,121,9.5,19,0
930,1999,7,20,1999.549,118,6.5,18,0
931,1999,7,21,1999.552,121,5.3,18,0
932,1999,7,22,1999.555,144,6.8,20,0
933,1999,7,23,1999.558,148,7.4,16,0
934,1999,7,24,1999.56,173,7.2,20,0
935,1999,7,25,1999.563,182,8.9,21,0
936,1999,7,26,1999.566,153,10.4,21,0
937,1999,7,27,1999.568,176,8.3,21,0
938,1999,7,28,1999.571,220,6.5,19,0
939,1999,7,29,1999.574,246,10.0,22,0
940,1999,7,30,1999.577,252,12.5,23,0
941,1999,7,31,1999.579,223,12.7,22,0
942,1999,8,1,1999.582,252,12.0,23,0
943,1999,8,2,1999.585,250,11.8,24,0
944,1999,8,3,1999.588,229,11.2,22,0
945,1999,8,4,1999.59,193,11.2,23,0
946,1999,8,5,1999.593,193,9.3,22,0
947,1999,8,6,1999.596,167,14.1,22,0
948,1999,8,7,1999.599,152,11.8,23,0
949,1999,8,8,1999.601,149,11.2,21,0
950,1999,8,9,1999.604,115,15.8,24,0
951,1999,8,10,1999.607,82,14.8,23,0
952,1999,8,11,1999.61,79,5.1,20,0
953,1999,8,12,1999.612,91,13.4,20,0
954,1999,8,13,1999.615,102,17.1,17,0
955,1999,8,14,1999.618,87,15.3,17,0
956,1999,8,15,1999.621,74,13.0,17,0
957,1999,8,16,1999.623,67,10.0,20,0
958,1999,8,17,1999.626,55,11.3,24,0
959,1999,8,18,1999.629,58,6.8,25,0
960,1999,8,19,1999.632,64,8.2,20,0
961,1999,8,20,1999.634,73,4.7,17,0
962,1999,8,21,1999.637,88,9.2,23,0
963,1999,8,22,1999.64,103,11.9,21,0
964,1999,8,23,1999.642,115,10.0,25,0
965,1999,8,24,1999.645,131,23.3,16,0
966,1999,8,25,1999.648,196,21.4,22,0
967,1999,8,26,1999.651,206,14.6,22,0
968,1999,8,27,1999.653,194,16.5,20,0
969,1999,8,28,1999.656,223,13.3,17,0
970,1999,8,29,1999.659,231,10.6,19,0
971,1999,8,30,1999.662,228,17.2,20,0
972,1999,8,31,1999.664,165,7.9,20,0
973,1999,9,1,1999.667,140,7.9,24,0
974,1999,9,2,1999.67,122,7.1,23,0
975,1999,9,3,1999.673,115,6.1,24,0
976,1999,9,4,1999.675,103,6.5,19,0
977,1999,9,5,1999.678,106,4.7,23,0
978,1999,9,6,1999.681,86,5.3,20,0
979,1999,9,7,1999.684,103,7.0,22,0
980,1999,9,8,1999.686,113,6.9,24,0
981,1999,9,9,1999.689,109,6.4,21,0
982,1999,9,10,1999.692,110,6.8,25,0
983,1999,9,11,1999.695,113,8.7,24,0
984,1999,9,12,1999.697,126,7.2,21,0
985,1999,9,13,1999.7,152,7.3,22,0
986,1999,9,14,1999.703,167,7.5,19,0
987,1999,9,15,1999.705,168,8.3,15,0
988,1999,9,16,1999.708,165,9.4,22,0
989,1999,9,17,1999.711,147,8.1,19,0
990,1999,9,18,1999.714,147,9.9,18,0
991,1999,9,19,1999.716,128,5.9,17,0
992,1999,9,20,1999.719,97,4.7,18,0
993,1999,9,21,1999.722,65,5.5,18,0
994,1999,9,22,1999.725,89,4.8,18,0
995,1999,9,23,1999.727,85,3.8,24,0
996,1999,9,24,1999.73,61,4.9,24,0
997,1999,9,25,1999.733,43,3.5,21,0
998,1999,9,26,1999.736,46,4.3,22,0
999,1999,9,27,1999.738,52,3.7,21,0
1000,1999,9,28,1999.741,68,5.4,20,0
1001,1999,9,29,1999.744,77,5.1,17,0
1002,1999,9,30,1999.747,86,5.1,19,0
1003,1999,10,1,1999.749,72,5.2,19,0
1004,1999,10,2,1999.752,93,4.3,18,0
1005,1999,10,3,1999.755,98,8.2,18,0
1006,1999,10,4,1999.758,111,9.3,19,0
1007,1999,10,5,1999.76,179,7.0,13,0
1008,1999,10,6,1999.763,197,9.1,19,0
1009,1999,10,7,1999.766,200,10.2,21,0
1010,1999,10,8,1999.768,163,6.3,13,0
1011,1999,10,9,1999.771,189,8.0,11,0
1012,1999,10,10,1999.774,188,10.5,16,0
1013,1999,10,11,1999.777,182,8.4,15,0
1014,1999,10,12,1999.779,210,10.1,22,0
1015,1999,10,13,1999.782,227,13.6,19,0
1016,1999,10,14,1999.785,218,17.0,19,0
1017,1999,10,15,1999.788,166,9.5,16,0
1018,1999,10,16,1999.79,176,18.6,18,0
1019,1999,10,17,1999.793,181,13.5,16,0
1020,1999,10,18,1999.796,165,11.4,20,0
1021,1999,10,19,1999.799,158,6.4,17,0
1022,1999,10,20,1999.801,163,10.6,14,0
1023,1999,10,21,1999.804,140,9.8,12,0
1024,1999,10,22,1999.807,124,4.3,9,0
1025,1999,10,23,1999.81,114,6.0,18,0
1026,1999,10,24,1999.812,130,6.0,19,0
1027,1999,10,25,1999.815,174,7.1,18,0
1028,1999,10,26,1999.818,207,12.2,19,0
1029,1999,10,27,1999.821,202,12.8,16,0
1030,1999,10,28,1999.823,195,10.7,20,0
1031,1999,10,29,1999.826,198,10.2,20,0
1032,1999,10,30,1999.829,224,15.2,19,0
1033,1999,10,31,1999.832,187,7.2,18,0
1034,1999,11,1,1999.834,163,8.3,14,0
1035,1999,11,2,1999.837,140,6.8,14,0
1036,1999,11,3,1999.84,114,7.1,21,0
1037,1999,11,4,1999.842,134,7.3,19,0
1038,1999,11,5,1999.845,144,8.4,16,0
1039,1999,11,6,1999.848,146,9.6,14,0
1040,1999,11,7,1999.851,174,8.2,14,0
1041,1999,11,8,1999.853,206,12.1,8,0
1042,1999,11,9,1999.856,239,19.2,8,0
1043,1999,11,10,1999.859,291,18.3,13,0
1044,1999,11,11,1999.862,290,17.6,14,0
1045,1999,11,12,1999.864,266,14.8,16,0
1046,1999,11,13,1999.867,232,18.7,14,0
1047,1999,11,14,1999.87,206,11.9,14,0
1048,1999,11,15,1999.873,216,11.3,14,0
1049,1999,11,16,1999.875,242,7.6,15,0
1050,1999,11,17,1999.878,235,19.4,11,0
1051,1999,11,18,1999.881,225,15.4,15,0
1052,1999,11,19,1999.884,232,12.8,13,0
1053,1999,11,20,1999.886,215,19.7,13,0
1054,1999,11,21,1999.889,201,12.8,18,0
1055,1999,11,22,1999.892,194,15.4,7,0
1056,1999,11,23,1999.895,155,10.0,11,0
1057,1999,11,24,1999.897,146,10.7,9,0
1058,1999,11,25,1999.9,144,9.3,14,0
1059,1999,11,26,1999.903,134,6.0,12,0
1060,1999,11,27,1999.905,175,10.4,11,0
1061,1999,11,28,1999.908,148,10.6,15,0
1062,1999,11,29,1999.911,110,7.2,15,0
1063,1999,11,30,1999.914,131,9.7,14,0
1064,1999,12,1,1999.916,142,8.8,8,0
1065,1999,12,2,1999.919,137,13.3,12,0
1066,1999,12,3,1999.922,97,7.9,10,0
1067,1999,12,4,1999.925,79,5.5,17,0
1068,1999,12,5,1999.927,70,6.2,15,0
1069,1999,12,6,1999.93,87,4.3,10,0
1070,1999,12,7,1999.933,81,6.0,10,0
1071,1999,12,8,1999.936,108,7.5,15,0
1072,1999,12,9,1999.938,120,8.3,15,0
1073,1999,12,10,1999.941,152,9.0,14,0
1074,1999,12,11,1999.944,139,5.9,11,0
1075,1999,12,12,1999.947,123,9.4,12,0
1076,1999,12,13,1999.949,141,8.1,19,0
1077,1999,12,14,1999.952,143,9.5,16,0
1078,1999,12,15,1999.955,127,12.6,11,0
1079,1999,12,16,1999.958,130,18.5,12,0
1080,1999,12,17,1999.96,141,11.9,14,0
1081,1999,12,18,1999.963,137,7.7,10,0
1082,1999,12,19,1999.966,138,8.2,12,0
1083,1999,12,20,1999.968,141,8.0,15,0
1084,1999,12,21,1999.971,128,12.2,12,0
1085,1999,12,22,1999.974,130,11.2,18,0
1086,1999,12,23,1999.977,123,10.6,16,0
1087,1999,12,24,1999.979,134,7.7,11,0
1088,1999,12,25,1999.982,128,12.8,13,0
1089,1999,12,26,1999.985,116,10.2,15,0
1090,1999,12,27,1999.988,95,6.9,15,0
1091,1999,12,28,1999.99,85,7.0,9,0
1092,1999,12,29,1999.993,103,5.6,13,0
1093,1999,12,30,1999.996,66,6.0,11,0
1094,1999,12,31,1999.999,79,5.8,13,0
1095,2000,1,1,2000.001,71,3.8,14,0
1096,2000,1,2,2000.004,75,4.1,10,0
1097,2000,1,3,2000.007,80,3.9,13,0
1098,2000,1,4,2000.01,95,7.5,13,0
1099,2000,1,5,2000.012,108,5.1,19,0
1100,2000,1,6,2000.015,126,8.8,14,0
1101,2000,1,7,2000.018,126,8.6,13,0
1102,2000,1,8,2000.02,111,7.6,13,0
1103,2000,1,9,2000.023,112,12.0,15,0
1104,2000,1,10,2000.026,96,11.1,16,0
1105,2000,1,11,2000.029,133,10.4,17,0
1106,2000,1,12,2000.031,198,5.8,13,0
1107,2000,1,13,2000.034,226,11.2,11,0
1108,2000,1,14,2000.037,242,22.6,12,0
1109,2000,1,15,2000.04,232,17.4,15,0
1110,2000,1,16,2000.042,241,22.7,16,0
1111,2000,1,17,2000.045,193,12.1,11,0
1112,2000,1,18,2000.048,177,15.2,13,0
1113,2000,1,19,2000.051,168,13.3,14,0
1114,2000,1,20,2000.053,140,7.6,13,0
1115,2000,1,21,2000.056,130,8.5,16,0
1116,2000,1,22,2000.059,124,6.7,18,0
1117,2000,1,23,2000.061,121,8.5,15,0
1118,2000,1,24,2000.064,118,9.6,21,0
1119,2000,1,25,2000.067,126,7.1,17,0
1120,2000,1,26,2000.07,114,7.0,15,0
1121,2000,1,27,2000.072,103,8.6,21,0
1122,2000,1,28,2000.075,89,4.4,15,0
1123,2000,1,29,2000.078,90,5.0,13,0
1124,2000,1,30,2000.081,75,5.4,11,0
1125,2000,1,31,2000.083,86,5.5,13,0
1126,2000,2,1,2000.086,104,7.6,15,0
1127,2000,2,2,2000.089,94,9.8,19,0
1128,2000,2,3,2000.092,119,9.4,16,0
1129,2000,2,4,2000.094,145,8.5,16,0
1130,2000,2,5,2000.097,153,11.0,21,0
1131,2000,2,6,2000.1,200,13.0,14,0
1132,2000,2,7,2000.102,191,13.6,17,0
1133,2000,2,8,2000.105,188,9.8,16,0
1134,2000,2,9,2000.108,160,11.8,19,0
1135,2000,2,10,2000.111,179,17.2,16,0
1136,2000,2,11,2000.113,167,12.3,20,0
1137,2000,2,12,2000.116,166,8.2,14,0
1138,2000,2,13,2000.119,158,8.5,20,0
1139,2000,2,14,2000.122,175,9.3,19,0
1140,2000,2,15,2000.124,173,9.1,18,0
1141,2000,2,16,2000.127,192,9.5,14,0
1142,2000,2,17,2000.13,160,9.3,18,0
1143,2000,2,18,2000.133,153,7.7,14,0
1144,2000,2,19,2000.135,131,6.7,17,0
1145,2000,2,20,2000.138,112,9.6,15,0
